Start_Date_time,Stop_Date_time,Closest_Date_time,Lrb,Lfb,MLTrb,MLTfb,distmin,dLmin,dMLTmin,EMFb,B1b,B2b,SpecETot_lb,SpecEMax_lb,SpecEMed_lb,SpecEAvg_lb,SpecETot_ub,SpecEMax_ub,SpecEMed_ub,SpecEAvg_ub,SpecBTot_lb,SpecBMax_lb,SpecBMed_lb,SpecBAvg_lb,SpecBTot_ub,SpecBMax_ub,SpecBMed_ub,SpecBAvg_ub
2018-03-12T16:47:07,2018-03-12T16:49:15,2018-03-12T16:48:28,4.38,4.09,8.32,7.74,0.71,0.3,0.45,404.0,593.0,0.0,0.00542,1.75e-05,3.13e-08,3.26e-07,6.41e-06,1.1e-08,6.05e-10,1.15e-09,3.85e-05,2.66e-07,2.18e-10,2.32e-09,8.46e-07,2.33e-10,1.5e-10,1.51e-10
2018-03-13T00:46:37,2018-03-13T00:47:56,2018-03-13T00:47:53,5.66,5.72,7.25,7.64,0.58,-0.06,0.51,331.0,0.0,0.0,0.00839,1.82e-05,8.72e-08,5.6e-07,0.00307,5.55e-06,8.21e-10,4.75e-07,2.62e-05,1.61e-07,3.91e-10,1.75e-09,1.06e-06,2.53e-10,1.63e-10,1.64e-10
2018-03-13T18:09:50,2018-03-13T18:11:15,2018-03-13T18:11:01,5.6,5.44,6.96,6.84,0.24,0.16,0.08,476.0,589.0,178.0,0.235,0.00314,1.63e-08,1.4e-05,0.0591,0.0061,1.72e-09,8.19e-06,6.5e-06,2.82e-08,2.08e-10,3.87e-10,1.61e-05,3.9e-06,1.66e-10,2.23e-09
2018-03-17T20:21:08,2018-03-17T20:22:17,2018-03-17T20:22:15,5.88,5.69,6.64,6.58,0.23,0.19,0.19,420.0,594.0,23.0,3.67,0.319,1.45e-07,0.000219,0.0154,0.00251,1.28e-08,2.14e-06,0.000443,4.46e-05,3.36e-10,2.64e-08,5.79e-06,3.44e-06,1.66e-10,8.02e-10
2018-03-19T00:50:18,2018-03-19T00:51:41,2018-03-19T00:51:40,4.97,4.87,7.92,7.91,0.1,0.1,0.15,336.0,597.0,71.0,2.15,0.39,6.91e-07,0.000139,0.922,0.16,3.01e-08,0.000139,0.00075,3.53e-05,7.32e-10,4.84e-08,3.73e-05,1.5e-05,1.66e-10,5.62e-09
2018-03-26T03:47:01,2018-03-26T03:49:34,2018-03-26T03:49:33,3.63,3.66,9.02,8.99,0.04,-0.03,0.07,228.0,298.0,23.0,0.435,0.0369,2.98e-07,3.21e-05,0.138,0.00356,6.32e-09,3.2e-05,5.04e-05,2.27e-06,2.4e-10,3.72e-09,6.32e-05,2.62e-06,1.56e-10,1.47e-08
2018-04-20T21:12:13,2018-04-20T21:14:28,2018-04-20T21:13:40,3.91,3.9,8.11,8.09,0.04,0.02,0.03,240.0,0.0,43.0,0.9,0.064,2.1e-07,6.38e-05,0.0468,0.00555,3.01e-09,1.04e-05,0.000329,4.62e-05,2.24e-10,2.33e-08,5.29e-06,1.17e-06,1.54e-10,1.18e-09
2018-04-23T20:26:56,2018-04-23T20:28:46,2018-04-23T20:28:22,4.47,4.68,7.46,7.81,0.46,-0.21,0.32,312.0,1692.0,11.0,0.352,0.00685,9.78e-07,2.15e-05,0.00183,1.82e-05,8.17e-09,3.2e-07,0.0016,4.59e-05,9.45e-10,9.76e-08,4.88e-06,3.24e-08,1.67e-10,8.53e-10
2018-05-03T22:38:07,2018-05-03T22:40:15,2018-05-03T22:40:11,3.71,3.84,7.97,8.4,0.42,-0.12,0.39,236.0,0.0,39.0,0.00352,0.00037,3.97e-09,2.69e-07,1.98e-05,2.99e-07,5.84e-10,4.75e-09,6.13e-06,3.52e-07,1.73e-10,4.68e-10,6.39e-07,2.23e-10,1.51e-10,1.53e-10
2018-07-06T11:08:56,2018-07-06T11:10:28,2018-07-06T11:10:09,4.15,4.09,23.37,22.91,0.5,0.05,0.46,276.0,0.0,3.0,0.00658,1.21e-05,3.63e-08,4.16e-07,1.28e-05,1.78e-07,6.5e-10,2.55e-09,0.000172,8.1e-07,9.52e-10,1.09e-08,7.91e-07,1.45e-09,1.52e-10,1.58e-10
2018-07-15T10:23:50,2018-07-15T10:25:03,2018-07-15T10:25:00,4.63,5.17,23.61,23.0,0.95,-0.55,0.61,308.0,0.0,0.0,0.00375,4.59e-06,4.8e-09,2.24e-07,0.000483,3.75e-06,2.58e-09,7.58e-08,2.14e-05,3.72e-07,1.89e-10,1.28e-09,5.78e-06,5.83e-08,1.66e-10,9.08e-10
2018-08-04T04:11:13,2018-08-04T04:13:46,2018-08-04T04:12:49,3.74,3.76,22.27,22.27,0.02,-0.02,0.0,264.0,0.0,0.0,0.00332,1.44e-05,9.16e-09,2.33e-07,1.8e-05,4.13e-07,8.36e-10,4.47e-09,9.31e-06,7.48e-08,2.28e-10,6.53e-10,6.35e-07,1.35e-09,1.52e-10,1.57e-10
2018-08-06T10:59:42,2018-08-06T11:00:41,2018-08-06T11:00:27,5.13,5.22,23.37,23.37,0.09,-0.09,0.01,360.0,0.0,0.0,0.00441,4.66e-06,1.08e-09,2.63e-07,6.39e-05,2.94e-06,7.72e-10,8.84e-09,3.7e-06,3.69e-08,1.86e-10,2.2e-10,1.2e-06,3.31e-08,1.55e-10,1.66e-10
2018-08-07T17:02:23,2018-08-07T17:02:57,2018-08-07T17:02:55,5.66,6.25,1.82,0.84,1.63,-0.59,0.98,372.0,650.0,7.0,1.22,0.132,2.15e-08,7.27e-05,0.299,0.0919,1.56e-08,4.14e-05,1.27e-05,7.22e-07,2.23e-10,7.59e-10,4.2e-06,4.87e-07,1.62e-10,5.82e-10
2018-08-08T07:53:33,2018-08-08T07:54:31,2018-08-08T07:54:20,5.12,5.08,23.48,23.24,0.32,0.03,0.24,420.0,942.0,0.0,0.00702,2.88e-05,3.78e-08,4.18e-07,0.000987,4.48e-06,2.39e-09,1.36e-07,0.000492,1.31e-06,2.58e-10,2.93e-08,5.5e-06,6.79e-08,1.63e-10,7.61e-10
2018-08-09T03:53:42,2018-08-09T03:54:31,2018-08-09T03:54:29,5.78,6.31,1.09,1.25,0.6,-0.53,0.19,366.0,304.0,11.0,1.34,0.015,2.96e-08,7.99e-05,0.0217,0.00153,1.88e-08,3.01e-06,1.28e-05,2.37e-07,2.69e-10,7.65e-10,1.74e-06,4.85e-08,1.63e-10,2.41e-10
2018-08-09T10:13:28,2018-08-09T10:14:36,2018-08-09T10:14:35,4.76,4.65,22.94,23.43,0.62,0.12,0.49,368.0,0.0,0.0,0.0156,0.000469,5.27e-09,9.3e-07,4.53e-05,6.01e-06,5.95e-10,6.65e-09,5.27e-05,4.87e-07,1.97e-10,3.14e-09,1.04e-06,9.82e-10,1.51e-10,1.53e-10
2018-08-10T05:14:08,2018-08-10T05:15:07,2018-08-10T05:15:01,5.5,5.95,23.95,0.54,0.98,-0.44,0.57,439.0,0.0,0.0,0.0051,4.45e-06,7.86e-08,3.04e-07,0.000639,3.2e-06,2.81e-09,8.85e-08,6.7e-05,2.18e-07,7.48e-10,3.99e-09,1.16e-06,4.55e-10,1.6e-10,1.61e-10
2018-08-10T21:34:04,2018-08-10T21:36:17,2018-08-10T21:35:10,4.2,3.63,22.49,21.86,0.87,0.58,0.66,584.0,429.0,0.0,0.00336,2.06e-05,8.89e-10,2.07e-07,8.11e-06,3.84e-08,5.6e-10,1.54e-09,3.53e-06,3.56e-08,1.7e-10,2.18e-10,7.96e-07,2.35e-10,1.49e-10,1.51e-10
2018-08-11T01:46:23,2018-08-11T01:47:17,2018-08-11T01:47:11,5.34,6.07,1.9,2.15,0.81,-0.74,0.25,872.0,3024.0,0.0,0.331,0.0142,5.28e-08,1.97e-05,0.106,0.0113,9.28e-09,1.47e-05,4.59e-06,1.89e-08,2.06e-10,2.74e-10,1.31e-06,5.23e-08,1.57e-10,1.81e-10
2018-08-11T07:06:56,2018-08-11T07:08:09,2018-08-11T07:08:06,4.8,4.85,23.06,23.1,0.08,-0.06,0.04,344.0,93.0,198.0,0.0488,0.00315,5.45e-09,2.91e-06,0.151,0.0101,9.33e-10,2.17e-05,6.24e-06,2.1e-07,2.02e-10,3.72e-10,1.65e-05,4.57e-07,1.54e-10,2.38e-09
2018-08-11T08:08:18,2018-08-11T08:09:02,2018-08-11T08:08:58,5.51,6.66,23.88,23.72,1.18,-1.15,0.17,368.0,966.0,253.0,0.452,0.0148,4.5e-08,2.69e-05,0.216,0.0101,1.85e-08,2.99e-05,7.07e-06,2.1e-07,2.42e-10,4.21e-10,1.9e-05,5.65e-07,1.66e-10,2.64e-09
2018-08-11T08:41:33,2018-08-11T08:42:12,2018-08-11T08:42:06,5.71,5.44,0.26,23.42,1.26,0.27,0.84,368.0,966.0,214.0,0.636,0.0148,1.55e-07,3.79e-05,0.309,0.0101,1.52e-07,4.28e-05,7.91e-06,2.1e-07,2.63e-10,4.71e-10,2e-05,5.65e-07,1.7e-10,2.77e-09
2018-08-11T17:34:33,2018-08-11T17:35:17,2018-08-11T17:35:13,6.09,6.94,0.33,1.07,1.52,-0.85,0.74,368.0,321.0,31.0,0.118,0.0099,3.12e-08,7.01e-06,0.00752,0.000523,1.33e-08,1.04e-06,8.22e-05,8.79e-06,3.25e-10,4.9e-09,1.3e-06,3.47e-09,1.69e-10,1.8e-10
2018-08-11T19:09:42,2018-08-11T19:10:36,2018-08-11T19:10:34,5.84,6.29,1.51,1.5,0.45,-0.45,0.0,368.0,663.0,0.0,1.07,0.156,1.83e-08,6.37e-05,0.0437,0.00811,3.46e-09,6.06e-06,7.5e-06,4.24e-07,2.61e-10,4.47e-10,1.24e-06,1.07e-08,1.62e-10,1.72e-10
2018-08-12T00:31:47,2018-08-12T00:32:07,2018-08-12T00:31:50,4.24,3.31,22.59,21.68,1.29,0.93,0.75,334.0,675.0,0.0,0.00263,4.16e-06,8.22e-10,2.05e-07,1.16e-05,3.24e-07,5.62e-10,2.19e-09,2.48e-06,4.91e-09,1.74e-10,1.93e-10,8.76e-07,7.23e-09,1.51e-10,1.66e-10
2018-08-13T06:02:18,2018-08-13T06:03:07,2018-08-13T06:03:04,5.83,6.84,0.67,0.32,1.16,-1.01,0.35,416.0,579.0,253.0,30.0,0.422,2.18e-06,0.00179,0.0706,0.00564,3.75e-08,9.79e-06,0.000398,6.02e-05,3.71e-10,2.37e-08,4.2e-06,4.5e-07,1.64e-10,5.82e-10
2018-08-13T20:44:34,2018-08-13T20:49:17,2018-08-13T20:47:54,3.64,3.74,21.76,21.93,0.19,-0.09,0.17,224.0,476.0,0.0,0.00414,2.26e-05,3.98e-09,3.07e-07,5.03e-06,1.38e-08,5.17e-10,1.31e-09,6.67e-05,3.3e-07,1.81e-10,4.94e-09,5.7e-07,3.73e-10,1.47e-10,1.49e-10
2018-08-17T01:47:42,2018-08-17T01:48:56,2018-08-17T01:48:53,4.67,5.31,2.46,1.95,0.93,-0.64,0.5,468.0,5342.0,0.0,0.0826,0.00783,1.56e-07,4.93e-06,0.274,0.0134,2.63e-08,4.05e-05,9.94e-06,1.88e-06,1.86e-10,5.93e-10,0.000124,1.27e-05,1.56e-10,1.83e-08
2018-08-17T14:57:13,2018-08-17T14:58:31,2018-08-17T14:58:29,4.89,4.41,22.47,23.19,1.01,0.48,0.72,684.0,5167.0,0.0,0.127,0.000201,2.42e-06,7.56e-06,0.00141,1.18e-05,4.58e-09,1.99e-07,0.00414,1.17e-05,3.17e-08,2.47e-07,2.44e-06,7.72e-08,1.71e-10,3.44e-10
2018-08-17T19:10:56,2018-08-17T19:11:57,2018-08-17T19:11:56,5.26,6.18,1.95,1.48,1.15,-0.92,0.47,738.0,0.0,0.0,0.0214,0.00017,6.5e-08,1.28e-06,0.00127,0.00017,1.03e-09,1.76e-07,0.00121,7.74e-06,5.14e-10,7.22e-08,4.61e-06,2.23e-07,1.57e-10,6.38e-10
2018-08-18T11:01:42,2018-08-18T11:02:07,2018-08-18T11:02:03,5.78,18.76,0.21,23.6,13.09,-12.99,0.61,463.0,0.0,123.0,9.0,0.303,5.02e-07,0.000537,2.15,0.0597,3.02e-07,0.000298,0.00552,0.000195,3.36e-10,3.29e-07,0.00142,7.38e-05,1.74e-10,1.97e-07
2018-09-20T00:46:31,2018-09-20T00:48:28,2018-09-20T00:47:48,4.09,3.79,2.01,2.53,0.62,0.3,0.55,235.0,5268.0,0.0,0.00429,3.93e-06,5.18e-09,3.04e-07,6.19e-06,1.76e-08,5.2e-10,1.45e-09,3.96e-05,6.37e-08,1.86e-10,2.8e-09,6.06e-07,6.82e-10,1.4e-10,1.42e-10
2018-09-20T21:55:33,2018-09-20T21:56:17,2018-09-20T21:55:44,3.9,4.7,20.91,21.81,1.28,-0.8,0.91,500.0,3262.0,0.0,0.00372,1.28e-05,9.92e-09,2.43e-07,6.88e-06,4.76e-08,5.09e-10,1.53e-09,9.87e-06,1.18e-08,2.28e-10,6.45e-10,6.53e-07,2.34e-10,1.44e-10,1.45e-10
2018-09-21T11:35:18,2018-09-21T11:36:22,2018-09-21T11:36:04,5.12,5.04,0.72,0.4,0.43,0.08,0.32,360.0,0.0,0.0,0.00382,3.95e-06,5.91e-09,2.28e-07,6.72e-05,1.91e-07,1.6e-09,9.3e-09,3.48e-06,2.39e-08,1.8e-10,2.07e-10,1.08e-06,5.48e-10,1.48e-10,1.5e-10
2018-09-22T14:28:33,2018-09-22T14:29:12,2018-09-22T14:29:06,5.05,5.27,0.75,0.81,0.23,-0.21,0.06,384.0,0.0,218.0,12.9,0.137,4.52e-06,0.000769,3.47,0.121,2.61e-06,0.00048,0.0141,0.000183,3.16e-10,8.42e-07,0.00143,3.43e-05,2.05e-10,1.98e-07
2018-09-22T19:46:03,2018-09-22T19:47:12,2018-09-22T19:46:38,5.11,5.28,22.07,22.67,0.83,-0.17,0.57,428.0,0.0,0.0,3.68,0.0837,3.24e-06,0.00022,1.77,0.0682,6.66e-07,0.000245,0.00493,0.000218,3.07e-10,2.94e-07,0.00143,3.95e-05,1.69e-10,1.98e-07
2018-09-28T00:51:25,2018-09-28T00:53:03,2018-09-28T00:52:03,5.01,4.71,21.69,21.45,0.44,0.29,0.06,271.0,0.0,0.0,0.151,0.0114,2.56e-09,9.61e-06,0.00349,0.000462,1.18e-09,5.17e-07,5.66e-06,3.06e-07,2.02e-10,3.61e-10,1.06e-06,1.11e-08,1.53e-10,1.57e-10
2018-09-28T12:53:28,2018-09-28T12:54:17,2018-09-28T12:54:11,5.54,5.92,23.95,0.66,1.13,-0.38,0.71,452.0,0.0,0.0,0.00556,5.76e-06,4.98e-08,3.31e-07,0.000659,4.75e-06,2.36e-09,9.14e-08,0.000193,4.35e-07,5.54e-10,1.15e-08,1.13e-06,9.46e-10,1.54e-10,1.57e-10
2018-10-04T12:53:23,2018-10-04T12:54:26,2018-10-04T12:54:25,5.04,5.38,0.42,0.79,0.61,-0.34,0.37,456.0,0.0,0.0,0.00582,4.64e-06,9.22e-08,3.47e-07,3.17e-05,6.8e-08,1.02e-09,4.39e-09,0.000113,2.34e-07,4.81e-10,6.76e-09,1.07e-06,2.74e-10,1.47e-10,1.49e-10
2018-10-04T13:23:44,2018-10-04T13:25:03,2018-10-04T13:25:01,4.56,4.39,0.91,0.64,0.36,0.18,0.27,396.0,0.0,0.0,0.00448,3.49e-06,4.27e-08,2.67e-07,1.65e-05,2.95e-08,7.89e-10,2.65e-09,4.82e-05,8.41e-08,2.15e-10,2.87e-09,8.99e-07,2.74e-10,1.42e-10,1.44e-10
2018-10-07T12:36:57,2018-10-07T12:37:41,2018-10-07T12:37:38,4.95,4.27,0.44,0.8,0.81,0.69,0.36,288.0,0.0,103.0,19.5,0.383,3.98e-06,0.00116,3.36,0.107,1.22e-06,0.000467,0.017,0.000296,3.41e-10,1.01e-06,0.00358,9.88e-05,1.71e-10,4.97e-07
2018-10-07T18:56:47,2018-10-07T18:57:12,2018-10-07T18:57:10,5.7,4.95,22.5,23.28,1.33,0.75,0.8,360.0,0.0,0.0,13.8,0.171,2.52e-06,0.000825,0.369,0.0157,5.79e-07,5.1e-05,0.0862,0.00145,1.62e-09,5.14e-06,8.18e-05,2.58e-06,2.16e-10,1.13e-08
2018-10-08T15:29:33,2018-10-08T15:30:22,2018-10-08T15:30:17,4.91,4.13,0.45,0.37,0.78,0.77,0.08,416.0,0.0,59.0,3.25,0.0601,1.29e-06,0.000194,2.0,0.0272,7.48e-07,0.000283,0.00958,0.000309,2.64e-10,5.71e-07,0.00238,5.22e-05,1.77e-10,3.37e-07
2018-10-09T10:01:23,2018-10-09T10:02:31,2018-10-09T10:02:26,4.45,5.23,1.11,0.89,0.83,-0.78,0.22,332.0,0.0,39.0,3.81,0.26,4.77e-07,0.000227,0.281,0.0174,4.29e-09,4.52e-05,0.000142,1.14e-05,2.16e-10,8.47e-09,2.42e-06,2.13e-07,1.48e-10,3.89e-10
2018-10-09T10:30:13,2018-10-09T10:32:03,2018-10-09T10:32:02,3.75,3.62,1.86,0.87,0.96,0.13,0.99,308.0,0.0,7.0,3.53,0.26,3.53e-07,0.00024,0.263,0.0174,6.54e-09,5.88e-05,3.91e-05,8.53e-06,1.84e-10,2.65e-09,2.12e-06,2.13e-07,1.45e-10,4.74e-10
2018-10-10T19:44:37,2018-10-10T19:45:12,2018-10-10T19:45:06,5.71,5.0,23.23,22.99,0.78,0.71,0.25,360.0,0.0,253.0,10.7,0.155,3.71e-06,0.000636,3.25,0.0538,2.6e-06,0.000451,0.0246,0.000309,7.27e-10,1.47e-06,0.00303,5.38e-05,2.25e-10,4.2e-07
2018-12-18T02:59:37,2018-12-18T03:00:46,2018-12-18T03:00:20,5.51,5.96,21.58,22.16,0.97,-0.44,0.58,288.0,1248.0,11.0,0.0177,0.0009,4.46e-09,1.05e-06,0.00368,4.36e-05,1.48e-08,5.1e-07,9.86e-06,7.94e-07,2.45e-10,5.88e-10,1.34e-06,2.26e-08,1.7e-10,1.86e-10
2018-12-31T05:46:02,2018-12-31T05:47:03,2018-12-31T05:46:07,3.12,3.25,23.43,0.35,0.78,-0.13,0.92,140.0,93.0,7.0,0.00157,3.85e-06,5.77e-10,1.42e-07,3.3e-06,8.98e-09,5.25e-10,1.09e-09,2.22e-06,1.43e-08,1.63e-10,2.01e-10,4.64e-07,2.27e-10,1.51e-10,1.52e-10
2019-01-05T01:15:52,2019-01-05T01:15:57,2019-01-05T01:15:55,4.6,5.42,21.46,22.27,1.33,-0.82,0.76,272.0,4179.0,7.0,0.00235,2.27e-05,1.37e-09,1.41e-07,0.00182,4.81e-06,6.32e-10,2.92e-07,5.1e-06,1.59e-08,1.91e-10,3.05e-10,1.02e-06,3.42e-10,1.6e-10,1.64e-10
2019-01-05T23:30:44,2019-01-05T23:32:15,2019-01-05T23:31:25,5.54,6.33,17.55,16.8,1.37,-0.79,0.36,360.0,2233.0,0.0,0.00484,2.82e-05,1.44e-08,2.89e-07,0.00312,4.79e-06,9.56e-10,4.31e-07,4.36e-05,6.48e-07,2.84e-10,2.6e-09,1.22e-06,3.03e-10,1.67e-10,1.69e-10
2019-01-24T23:05:25,2019-01-24T23:07:22,2019-01-24T23:06:38,5.03,4.94,16.34,16.4,0.13,0.09,0.05,360.0,2398.0,0.0,0.0698,9.22e-05,6.41e-07,4.16e-06,0.0019,4.04e-06,5.86e-10,2.66e-07,0.00111,2.66e-06,2.74e-09,6.61e-08,1.18e-06,4.76e-10,1.61e-10,1.65e-10
2019-01-25T00:40:18,2019-01-25T00:41:51,2019-01-25T00:40:49,6.19,6.88,17.72,17.26,1.02,-0.69,0.41,336.0,6003.0,0.0,0.00347,5.31e-05,4.94e-09,2.46e-07,0.00351,5.07e-06,1.82e-09,5.78e-07,0.000153,1.69e-06,4.33e-10,1.08e-08,1.07e-06,3.21e-10,1.74e-10,1.76e-10
2019-02-01T01:58:08,2019-02-01T01:59:36,2019-02-01T01:58:51,5.83,6.28,17.18,16.45,1.21,-0.44,0.68,288.0,5226.0,0.0,0.00774,1.67e-05,4.62e-08,4.61e-07,0.00397,4.25e-06,5.58e-10,5.5e-07,0.000483,8.39e-07,3.97e-09,2.88e-08,1.22e-06,5.74e-10,1.67e-10,1.68e-10
2019-02-02T03:19:50,2019-02-02T03:21:55,2019-02-02T03:20:56,4.36,4.42,15.82,15.57,0.29,-0.06,0.24,228.0,1374.0,43.0,0.0117,2.4e-05,1.63e-07,7.16e-07,0.0141,0.000841,1.37e-07,2.58e-06,1.45e-05,8.61e-08,2.6e-10,8.87e-10,8.23e-06,1.69e-07,2.2e-10,1.51e-09
2019-02-05T02:29:57,2019-02-05T02:32:46,2019-02-05T02:31:37,4.02,3.91,15.3,15.62,0.36,0.11,0.33,264.0,0.0,47.0,0.0126,4.28e-05,1.55e-07,8.38e-07,0.014,0.00124,2.1e-08,3.06e-06,3.34e-05,9.98e-08,3.28e-10,2.21e-09,1.53e-06,1.28e-07,1.68e-10,3.35e-10
2019-02-05T22:56:50,2019-02-05T22:58:52,2019-02-05T22:57:56,6.27,6.7,17.75,17.53,0.57,-0.43,0.03,420.0,6963.0,35.0,0.349,0.00112,3.16e-06,2.08e-05,0.00488,9.08e-06,1.62e-08,6.76e-07,0.00677,3.48e-05,4.39e-09,4.03e-07,1.77e-06,1.23e-07,1.75e-10,2.45e-10
2019-02-06T05:26:01,2019-02-06T05:28:09,2019-02-06T05:27:09,4.1,4.22,15.67,15.22,0.52,-0.11,0.46,324.0,1314.0,0.0,0.00835,2.04e-05,2.29e-08,5.37e-07,5.82e-06,2.25e-08,6.5e-10,1.27e-09,4.63e-05,7.48e-08,2.21e-10,2.97e-09,6.88e-07,2.28e-10,1.49e-10,1.51e-10
2019-02-08T20:33:56,2019-02-08T20:35:34,2019-02-08T20:35:14,5.32,5.4,16.28,16.06,0.33,-0.07,0.05,427.0,2324.0,0.0,0.0176,6.79e-05,4.35e-08,1.05e-06,0.00264,1.19e-05,6.41e-10,3.65e-07,0.000186,6.2e-07,5.22e-10,1.11e-08,1.19e-06,2.68e-10,1.63e-10,1.65e-10
2019-02-08T22:08:28,2019-02-08T22:09:41,2019-02-08T22:09:26,6.22,6.62,17.51,16.91,1.09,-0.4,0.36,379.0,5178.0,0.0,0.00134,4.18e-05,1.95e-09,8.01e-08,0.00484,1.19e-05,5.95e-09,6.69e-07,7.69e-06,3.54e-08,3.04e-10,4.59e-10,1.26e-06,2.96e-10,1.72e-10,1.74e-10
2019-02-12T05:21:57,2019-02-12T05:22:22,2019-02-12T05:22:18,5.17,6.54,16.57,15.6,2.01,-1.37,0.97,872.0,5040.0,15.0,0.0193,0.00032,1.19e-07,1.15e-06,0.000109,3.19e-06,1.13e-09,1.51e-08,0.000711,1.68e-05,4.34e-10,4.24e-08,2.54e-06,6.36e-08,1.62e-10,3.52e-10
2019-02-14T03:11:37,2019-02-14T03:12:17,2019-02-14T03:12:11,5.88,7.14,17.28,16.35,2.03,-1.26,0.96,476.0,5103.0,230.0,0.814,0.00797,2.81e-06,4.85e-05,0.00465,5.38e-06,1.21e-08,6.45e-07,0.0111,5.89e-05,2.47e-08,6.59e-07,1.25e-06,7.02e-09,1.67e-10,1.73e-10
2019-02-14T22:04:37,2019-02-14T22:05:46,2019-02-14T22:05:30,6.08,6.94,18.06,17.21,1.65,-0.86,0.46,432.0,7128.0,0.0,0.0271,0.000186,7.05e-08,1.62e-06,0.00459,5e-06,1.18e-08,6.35e-07,0.00116,7.02e-06,4.47e-10,6.91e-08,1.31e-06,5.95e-08,1.7e-10,1.82e-10
2019-02-15T04:32:18,2019-02-15T04:33:56,2019-02-15T04:33:30,4.99,5.13,16.18,15.64,0.73,-0.15,0.52,480.0,0.0,0.0,0.00837,1.05e-05,1.28e-08,4.99e-07,4.78e-05,2.91e-06,5.89e-10,6.7e-09,5.87e-05,1.67e-07,2.01e-10,3.5e-09,1.11e-06,2.48e-10,1.53e-10,1.55e-10
2019-02-18T03:42:25,2019-02-18T03:44:22,2019-02-18T03:43:59,4.75,4.78,15.77,15.78,0.04,-0.02,0.04,494.0,2383.0,0.0,0.00792,1.27e-05,4.89e-08,4.72e-07,7.05e-06,5.21e-08,5.08e-10,1.06e-09,0.000153,4.57e-07,8.45e-10,9.15e-09,1.02e-06,3.35e-10,1.52e-10,1.54e-10
2019-03-15T22:03:02,2019-03-15T22:04:28,2019-03-15T22:04:10,5.97,5.53,16.97,17.39,0.75,0.44,0.42,864.0,4366.0,0.0,0.00465,1.06e-05,4.37e-08,2.79e-07,0.000669,2.5e-05,6.12e-10,9.22e-08,2.99e-05,4.1e-08,3.63e-10,1.79e-09,1.22e-06,5.04e-09,1.65e-10,1.68e-10
2019-03-16T06:05:28,2019-03-16T06:06:41,2019-03-16T06:05:59,5.69,5.8,16.4,16.13,0.44,-0.1,0.29,360.0,0.0,0.0,0.012,0.000172,9.53e-09,7.14e-07,0.000386,5.85e-06,5.14e-10,5.35e-08,2.75e-05,2.49e-07,2.1e-10,1.64e-09,1.17e-06,2.47e-10,1.61e-10,1.62e-10
2019-03-17T00:58:50,2019-03-17T01:00:03,2019-03-17T00:59:47,5.82,5.57,17.05,17.42,0.62,0.25,0.41,384.0,0.0,3.0,0.00111,0.00011,1.75e-09,6.69e-08,0.0015,7.1e-06,6.52e-10,2.08e-07,3.04e-05,6.04e-07,2.44e-10,1.82e-09,1.21e-06,2.52e-09,1.66e-10,1.68e-10
2019-03-17T07:24:50,2019-03-17T07:26:03,2019-03-17T07:25:29,4.93,4.82,15.32,15.67,0.47,0.11,0.36,349.0,0.0,3.0,0.0681,0.000821,2.04e-07,4.06e-06,0.0211,0.00191,1.67e-08,3.02e-06,0.000198,9.17e-06,4.15e-10,1.18e-08,1.44e-05,6.16e-07,1.67e-10,2.06e-09
2019-03-17T15:47:31,2019-03-17T15:49:03,2019-03-17T15:48:24,4.55,4.48,14.81,14.59,0.27,0.07,0.22,342.0,0.0,47.0,0.214,0.00171,4.13e-07,1.27e-05,0.0135,0.0026,7.47e-09,2.01e-06,0.00246,4.07e-05,6.92e-10,1.47e-07,3.66e-06,2.74e-07,1.6e-10,5.46e-10
2019-03-17T16:47:31,2019-03-17T16:49:09,2019-03-17T16:48:24,5.42,5.43,15.76,15.16,0.85,-0.01,0.6,486.0,0.0,3.0,1.13,0.00887,9.59e-06,6.71e-05,0.00558,0.000151,4.03e-08,7.72e-07,0.0161,0.000179,2.48e-08,9.62e-07,5.3e-06,2.74e-07,1.86e-10,7.34e-10
2019-03-29T12:30:33,2019-03-29T12:31:51,2019-03-29T12:31:32,5.56,5.37,15.65,14.84,1.17,0.19,0.81,360.0,4214.0,0.0,0.054,0.000277,3.38e-09,3.22e-06,0.00223,6.53e-06,6.29e-10,3.09e-07,6.66e-06,1.36e-07,1.98e-10,3.97e-10,1.17e-06,2.58e-10,1.6e-10,1.61e-10
2019-03-30T06:58:23,2019-03-30T06:59:26,2019-03-30T06:59:14,5.87,5.86,16.26,16.13,0.21,0.01,0.13,416.0,2324.0,0.0,0.0494,0.00111,2.61e-07,2.94e-06,0.00313,0.000194,1.44e-08,4.34e-07,0.00045,2.78e-05,4.12e-10,2.68e-08,3.54e-06,1.32e-07,1.78e-10,4.91e-10
2019-03-30T13:47:44,2019-03-30T13:49:15,2019-03-30T13:48:58,4.65,4.59,14.62,14.96,0.41,0.07,0.34,343.0,4788.0,0.0,0.00205,2.27e-06,1.97e-09,1.22e-07,9.57e-06,1.89e-08,5.74e-10,1.44e-09,5.36e-06,5.68e-08,1.72e-10,3.2e-10,1.01e-06,2.34e-10,1.51e-10,1.53e-10
